Season,Date,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeCorners,AwayCorners,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,HomeOdds,DrawOdds,AwayOdds
809,12/04/09,La Coruna,Ath Madrid,1,2,A,0,1,A,9,8,4,4,4,5,10,19,2,5,0,0,2.5,3.4,2.75
809,12/04/09,Mallorca,Almeria,2,0,H,0,0,D,8,5,6,3,1,0,7,6,5,1,0,1,2.1,3.4,3.4
809,12/04/09,Numancia,Espanol,0,0,D,0,0,D,9,18,4,7,4,7,32,18,5,2,0,0,2.5,3.25,2.8
809,12/04/09,Osasuna,Ath Bilbao,2,1,H,1,1,D,21,10,5,5,4,1,15,15,4,2,0,1,2.1,3.25,3.6
809,12/04/09,Real Madrid,Valladolid,2,0,H,1,0,H,20,17,6,9,2,5,15,15,3,1,0,0,1.29,5.5,10.0
809,12/04/09,Santander,Betis,2,3,A,2,2,D,14,14,3,5,10,7,21,20,3,5,1,0,2.0,3.4,3.75
809,12/04/09,Sevilla,Getafe,0,1,A,0,0,D,15,12,5,2,7,3,12,11,1,2,0,0,1.53,3.75,7.0
809,12/04/09,Sp Gijon,Valencia,2,3,A,1,1,D,16,5,7,3,11,3,19,11,5,3,0,0,3.6,3.2,2.1
809,18/04/09,Ath Bilbao,La Coruna,0,1,A,0,0,D,20,7,5,1,6,2,17,16,2,2,1,0,2.15,3.4,3.3
809,18/04/09,Ath Madrid,Numancia,3,0,H,0,0,D,24,5,9,1,10,1,13,11,3,2,0,0,1.33,4.75,9.5
809,18/04/09,Getafe,Barcelona,0,1,A,0,1,A,3,17,0,8,1,5,19,9,4,2,0,0,7.0,4.33,1.44
809,18/04/09,Malaga,Mallorca,1,1,D,0,0,D,8,18,3,8,5,4,9,15,0,3,0,0,2.0,3.4,3.7
809,18/04/09,Recreativo,Real Madrid,0,1,A,0,0,D,8,19,3,8,4,9,13,13,1,3,0,0,6.0,3.8,1.57
809,19/04/09,Almeria,Osasuna,2,1,H,0,0,D,23,10,9,5,16,0,15,17,3,4,0,0,2.25,3.25,3.2
809,19/04/09,Betis,Sp Gijon,2,0,H,1,0,H,14,13,6,2,3,5,16,21,1,4,1,1,1.67,3.6,5.25
809,19/04/09,Espanol,Santander,1,0,H,0,0,D,13,8,2,1,7,5,18,27,1,5,0,0,2.15,3.25,3.4
809,19/04/09,Valencia,Sevilla,3,1,H,1,1,D,21,12,7,3,5,12,21,22,7,8,0,1,2.1,3.4,3.4
809,19/04/09,Valladolid,Villarreal,0,0,D,0,0,D,11,10,3,2,10,3,8,13,1,0,1,0,2.3,3.4,3.0
809,21/04/09,Numancia,Ath Bilbao,1,2,A,1,1,D,14,10,2,4,2,4,22,10,3,1,1,1,2.62,3.4,2.6
809,21/04/09,Real Madrid,Getafe,3,2,H,1,1,D,18,12,6,4,6,4,20,15,6,4,1,0,1.25,5.5,12.0
809,22/04/09,Barcelona,Sevilla,4,0,H,2,0,H,28,6,7,2,9,2,11,17,2,2,0,0,1.36,4.75,8.0
809,22/04/09,Betis,Valencia,1,2,A,0,0,D,7,9,2,4,3,4,20,20,1,2,0,0,2.9,3.25,2.4
809,22/04/09,La Coruna,Almeria,2,0,H,0,0,D,17,16,5,2,5,5,17,13,2,1,0,0,2.0,3.3,3.75
809,22/04/09,Osasuna,Malaga,2,3,A,2,1,H,10,11,4,5,5,3,12,11,1,0,3,1,2.15,3.3,3.3
809,23/04/09,Mallorca,Valladolid,2,0,H,0,0,D,14,9,6,1,4,5,10,14,1,3,0,0,2.05,3.3,3.6
809,23/04/09,Santander,Ath Madrid,5,1,H,3,0,H,13,8,7,4,6,5,22,13,3,2,0,0,2.87,3.3,2.4
809,23/04/09,Sp Gijon,Espanol,0,3,A,0,1,A,12,8,4,3,5,2,16,22,2,0,1,0,2.65,3.3,2.6
809,23/04/09,Villarreal,Recreativo,2,1,H,1,1,D,9,7,2,1,8,4,18,14,4,4,0,0,1.65,3.6,5.5
809,25/04/09,Almeria,Numancia,2,1,H,2,0,H,15,15,4,5,11,8,14,7,1,2,0,0,1.66,3.6,5.5
809,25/04/09,Malaga,La Coruna,1,1,D,1,0,H,16,19,9,6,6,8,21,14,3,2,0,0,2.1,3.3,3.5
809,25/04/09,Valencia,Barcelona,2,2,D,2,1,H,10,14,5,6,5,9,21,9,5,2,0,0,4.0,3.4,1.9
809,26/04/09,Ath Bilbao,Santander,2,1,H,2,0,H,12,5,5,3,3,7,18,30,3,7,2,3,2.1,3.25,3.6
809,26/04/09,Ath Madrid,Sp Gijon,3,1,H,2,0,H,10,13,5,2,3,5,18,14,2,4,1,0,1.4,4.5,8.0
809,26/04/09,Espanol,Betis,2,0,H,1,0,H,17,13,6,3,4,9,10,16,1,1,0,0,2.2,3.25,3.3
809,26/04/09,Getafe,Villarreal,1,2,A,0,2,A,20,11,5,5,4,3,10,15,2,0,1,1,2.5,3.25,2.8
809,26/04/09,Recreativo,Mallorca,2,4,A,0,2,A,15,14,2,7,17,1,20,19,5,6,0,1,2.37,3.25,3.0
809,26/04/09,Sevilla,Real Madrid,2,4,A,1,1,D,11,12,5,6,4,1,19,18,4,2,0,0,2.62,3.3,2.6
809,26/04/09,Valladolid,Osasuna,0,0,D,0,0,D,7,14,3,1,8,7,15,11,2,2,0,0,2.1,3.3,3.5
809,02/05/09,Numancia,Malaga,2,0,H,1,0,H,14,11,5,3,3,5,24,18,4,3,1,0,3.1,3.4,2.25
809,02/05/09,Real Madrid,Barcelona,2,6,A,1,3,A,5,17,4,13,3,2,22,9,4,2,0,0,2.5,3.4,2.75
809,02/05/09,Villarreal,Sevilla,0,2,A,0,0,D,15,9,5,3,4,3,21,22,2,3,0,1,2.37,3.4,2.87
809,03/05/09,Betis,Ath Madrid,0,2,A,0,1,A,9,12,2,3,9,4,17,21,0,2,0,0,2.87,3.4,2.37
809,03/05/09,Espanol,Valencia,3,0,H,0,0,D,18,14,7,5,3,7,17,14,1,0,0,0,2.87,3.4,2.37
809,03/05/09,La Coruna,Valladolid,1,0,H,1,0,H,15,19,5,5,3,3,8,16,2,2,0,1,1.75,3.5,4.75
809,03/05/09,Mallorca,Getafe,2,1,H,1,0,H,11,19,6,3,3,10,24,14,2,3,0,0,2.1,3.3,3.5
809,03/05/09,Osasuna,Recreativo,1,2,A,1,0,H,11,20,2,9,7,2,16,17,1,2,1,0,1.75,3.5,4.75
809,03/05/09,Santander,Almeria,0,2,A,0,2,A,12,9,2,4,2,4,14,19,3,1,0,0,2.25,3.1,3.2
809,03/05/09,Sp Gijon,Ath Bilbao,1,1,D,0,0,D,22,15,6,5,5,3,17,14,4,1,0,0,2.62,3.3,2.62
809,09/05/09,Ath Bilbao,Betis,1,0,H,1,0,H,7,14,1,4,4,6,20,18,1,1,0,0,3.0,3.2,2.4
809,09/05/09,Sevilla,Mallorca,3,1,H,1,1,D,18,11,6,3,5,2,15,19,3,4,0,0,1.53,3.8,6.5
809,09/05/09,Valencia,Real Madrid,3,0,H,2,0,H,18,11,5,2,10,4,17,11,3,3,0,0,2.3,3.4,3.0
809,10/05/09,Almeria,Sp Gijon,3,1,H,1,1,D,11,22,7,5,4,1,24,7,4,2,0,0,2.0,3.4,3.75
809,10/05/09,Ath Madrid,Espanol,3,2,H,0,2,A,20,8,7,6,5,1,13,16,4,6,1,0,1.73,3.6,4.75
809,10/05/09,Barcelona,Villarreal,3,3,D,3,1,H,15,6,3,4,4,0,15,20,1,3,1,0,1.33,4.75,9.0
809,10/05/09,Getafe,Osasuna,3,0,H,1,0,H,10,8,7,2,1,5,13,23,2,6,1,1,2.1,3.25,3.6
809,10/05/09,Malaga,Santander,1,0,H,0,0,D,11,15,5,4,6,2,19,26,4,5,0,0,2.1,3.3,3.5
809,10/05/09,Recreativo,La Coruna,1,2,A,1,1,D,17,8,5,3,6,1,16,14,2,2,0,0,2.5,3.25,2.8
809,10/05/09,Valladolid,Numancia,0,0,D,0,0,D,13,9,5,2,8,2,16,15,1,3,0,0,1.8,3.6,4.33
809,16/05/09,La Coruna,Getafe,1,1,D,0,0,D,12,13,5,6,4,9,20,7,2,3,0,0,1.85,3.5,4.2
809,16/05/09,Osasuna,Sevilla,0,0,D,0,0,D,14,10,3,1,5,6,10,20,3,1,1,1,2.88,3.3,2.4
809,16/05/09,Villarreal,Real Madrid,3,2,H,1,0,H,13,11,8,5,4,4,19,21,2,3,0,0,2.25,3.5,3.0
809,17/05/09,Ath Madrid,Valencia,1,0,H,1,0,H,19,3,11,1,6,4,21,11,3,3,0,0,2.2,3.5,3.1
809,17/05/09,Betis,Almeria,2,0,H,1,0,H,15,11,7,1,3,5,24,13,5,2,0,1,1.6,4.0,5.25
809,17/05/09,Espanol,Ath Bilbao,1,0,H,0,0,D,10,9,2,4,2,2,19,24,3,4,0,0,1.62,3.8,5.5
809,17/05/09,Mallorca,Barcelona,2,1,H,0,1,A,16,17,7,10,8,7,16,20,1,2,0,0,5.25,3.75,1.6
809,17/05/09,Numancia,Recreativo,1,0,H,0,0,D,15,8,3,2,4,1,21,23,4,5,0,1,2.38,3.25,3.0
809,17/05/09,Santander,Valladolid,3,2,H,1,2,A,18,14,8,6,3,6,14,18,5,1,0,1,1.8,3.6,4.5
809,17/05/09,Sp Gijon,Malaga,2,1,H,1,1,D,23,6,10,2,10,5,22,19,3,3,0,0,2.4,3.3,2.88
809,23/05/09,Almeria,Espanol,0,3,A,0,1,A,14,13,11,8,3,6,23,14,4,1,0,0,2.8,3.3,2.5
809,23/05/09,Ath Bilbao,Ath Madrid,1,4,A,0,0,D,16,15,6,5,7,6,16,16,3,4,0,0,4.0,3.75,1.83
809,23/05/09,Barcelona,Osasuna,0,1,A,0,1,A,9,10,3,4,7,5,6,18,3,3,1,0,2.0,3.5,3.6
809,23/05/09,Getafe,Numancia,1,0,H,0,0,D,21,3,7,2,8,4,17,27,4,2,0,1,1.67,3.75,5.0
809,23/05/09,Malaga,Betis,1,1,D,0,1,A,11,10,6,4,2,3,11,12,1,2,0,0,2.5,3.3,2.75
809,23/05/09,Recreativo,Santander,0,1,A,0,0,D,4,9,1,1,4,3,10,4,2,1,0,0,2.1,3.4,3.4
809,23/05/09,Sevilla,La Coruna,1,0,H,0,0,D,17,8,5,2,11,2,16,17,0,2,0,0,1.67,3.75,5.0
809,23/05/09,Valladolid,Sp Gijon,1,2,A,0,1,A,14,7,6,5,12,2,14,15,2,3,0,0,2.38,3.25,3.0
809,23/05/09,Villarreal,Valencia,3,1,H,2,1,H,13,13,7,2,4,1,18,20,2,5,0,0,2.25,3.5,3.0
809,24/05/09,Real Madrid,Mallorca,1,3,A,1,1,D,15,15,5,6,4,6,14,11,4,2,0,0,1.5,4.33,6.0
809,30/05/09,Ath Madrid,Almeria,3,0,H,2,0,H,19,4,6,0,8,4,13,18,3,1,0,0,1.25,5.25,13.0
809,30/05/09,La Coruna,Barcelona,1,1,D,1,0,H,15,18,6,5,7,5,6,16,1,1,0,0,2.0,3.6,3.4
809,30/05/09,Mallorca,Villarreal,2,3,A,1,2,A,21,9,10,6,7,3,9,7,2,1,0,0,3.4,3.3,2.15
809,30/05/09,Valencia,Ath Bilbao,2,0,H,1,0,H,27,11,12,3,12,7,17,15,3,3,0,1,1.36,4.75,8.5
809,31/05/09,Betis,Valladolid,1,1,D,0,1,A,19,9,8,2,9,4,9,9,0,3,0,0,1.83,3.6,4.2
809,31/05/09,Espanol,Malaga,3,0,H,2,0,H,13,12,8,1,9,3,14,10,1,2,0,1,1.91,3.6,3.8
809,31/05/09,Numancia,Sevilla,0,2,A,0,0,D,9,23,2,7,5,8,14,12,3,1,0,0,4.2,3.6,1.83
809,31/05/09,Osasuna,Real Madrid,2,1,H,1,1,D,20,12,7,4,7,4,20,22,2,1,0,2,1.7,4.0,4.33
809,31/05/09,Santander,Getafe,1,1,D,1,1,D,9,9,2,4,3,4,27,13,6,3,0,0,3.3,3.3,2.15
809,31/05/09,Sp Gijon,Recreativo,2,1,H,0,1,A,22,4,9,2,7,0,29,14,3,2,0,0,1.33,5.0,8.5
910,29/08/09,Real Madrid,La Coruna,3,2,H,2,1,H,28,9,11,3,10,3,18,12,2,2,0,0,1.25,5.5,13.0
910,29/08/09,Zaragoza,Tenerife,1,0,H,0,0,D,17,16,8,2,7,8,16,17,1,4,0,0,1.91,3.4,4.2
910,30/08/09,Almeria,Valladolid,0,0,D,0,0,D,20,7,5,1,12,2,9,11,2,2,0,1,2.1,3.3,3.5
910,30/08/09,Ath Bilbao,Espanol,1,0,H,0,0,D,14,8,4,1,6,3,11,18,2,6,0,0,2.1,3.3,3.5
910,30/08/09,Malaga,Ath Madrid,3,0,H,1,0,H,8,16,4,3,4,5,16,8,4,4,0,0,3.4,3.4,2.1
910,30/08/09,Mallorca,Xerez,2,0,H,0,0,D,10,7,3,3,6,6,14,13,3,1,0,2,1.91,3.4,4.33
910,30/08/09,Osasuna,Villarreal,1,1,D,1,1,D,7,11,2,7,4,14,18,14,2,2,0,0,2.88,3.2,2.5
910,30/08/09,Santander,Getafe,1,4,A,1,3,A,4,9,3,6,4,5,14,10,2,3,0,0,2.15,3.3,3.4
910,30/08/09,Valencia,Sevilla,2,0,H,0,0,D,8,3,6,1,7,0,20,14,1,2,0,1,2.25,3.3,3.2
910,31/08/09,Barcelona,Sp Gijon,3,0,H,2,0,H,20,9,9,5,9,7,10,12,0,2,0,0,1.17,8.0,13.0
910,12/09/09,Ath Madrid,Santander,1,1,D,1,1,D,23,8,10,3,7,2,13,20,1,2,0,1,1.44,4.33,7.0
910,12/09/09,Espanol,Real Madrid,0,3,A,0,1,A,12,17,3,6,4,6,17,17,2,2,0,0,6.0,3.8,1.57
910,12/09/09,Getafe,Barcelona,0,2,A,0,0,D,19,14,3,9,2,5,15,19,3,0,0,0,6.5,4.2,1.5
910,12/09/09,Sevilla,Zaragoza,4,1,H,2,1,H,19,10,8,2,5,2,24,20,3,3,0,0,1.57,3.8,6.0
910,13/09/09,La Coruna,Malaga,1,0,H,0,0,D,15,11,4,2,4,4,16,10,2,5,0,0,1.83,3.5,4.33
910,13/09/09,Sp Gijon,Almeria,1,0,H,1,0,H,16,7,4,0,2,3,20,20,3,4,0,0,2.38,3.25,3.0
910,13/09/09,Tenerife,Osasuna,2,1,H,0,0,D,16,7,5,3,5,6,17,16,1,3,0,2,2.38,3.25,3.0
910,13/09/09,Valladolid,Valencia,2,4,A,1,3,A,14,15,9,6,2,3,10,15,1,2,0,0,3.4,3.4,2.1
910,13/09/09,Villarreal,Mallorca,1,1,D,0,0,D,15,8,5,4,5,3,15,24,1,2,0,0,1.57,3.8,6.0
910,13/09/09,Xerez,Ath Bilbao,0,1,A,0,1,A,17,15,4,5,7,3,14,17,4,3,1,0,2.75,3.2,2.63
910,19/09/09,Barcelona,Ath Madrid,5,2,H,4,1,H,8,14,6,4,7,8,8,17,1,3,0,0,1.33,5.0,8.5
910,19/09/09,La Coruna,Espanol,2,3,A,1,2,A,9,11,4,6,4,5,11,16,1,3,0,0,1.95,3.4,3.8
910,19/09/09,Malaga,Santander,1,2,A,0,1,A,20,7,6,3,6,0,17,25,3,5,0,0,2.05,3.3,3.6
910,19/09/09,Mallorca,Tenerife,4,0,H,1,0,H,16,10,9,2,3,5,19,15,1,2,0,2,2.0,3.4,3.6
910,19/09/09,Osasuna,Sevilla,0,2,A,0,1,A,11,10,3,4,9,9,13,18,4,4,1,0,3.25,3.25,2.25
910,20/09/09,Almeria,Getafe,1,0,H,0,0,D,11,23,3,11,4,12,19,13,4,3,0,0,2.5,3.25,2.8
910,20/09/09,Ath Bilbao,Villarreal,3,2,H,2,0,H,20,11,9,6,8,3,21,19,2,5,0,0,2.63,3.25,2.63
910,20/09/09,Real Madrid,Xerez,5,0,H,1,0,H,23,11,13,3,7,7,13,11,0,1,0,0,1.13,8.0,21.0
910,20/09/09,Valencia,Sp Gijon,2,2,D,1,1,D,25,6,10,5,8,1,21,11,4,2,0,1,1.29,5.25,10.0
910,20/09/09,Zaragoza,Valladolid,1,2,A,1,1,D,18,9,5,4,11,2,14,18,0,2,0,0,2.1,3.3,3.5
910,22/09/09,Santander,Barcelona,1,4,A,0,3,A,4,20,2,6,2,3,10,10,4,1,0,0,10.0,5.0,1.3
910,22/09/09,Sevilla,Mallorca,2,0,H,2,0,H,10,8,6,4,4,5,24,21,1,1,0,0,1.44,4.2,7.5
910,23/09/09,Ath Madrid,Almeria,2,2,D,1,1,D,24,12,9,7,7,7,24,13,3,2,0,0,1.44,4.33,7.0
910,23/09/09,Espanol,Malaga,2,1,H,0,1,A,12,15,5,9,11,7,14,13,2,4,0,0,2.0,3.4,3.75
910,23/09/09,Getafe,Valencia,3,1,H,2,1,H,16,8,6,2,4,10,4,16,2,4,0,0,3.0,3.3,2.35
910,23/09/09,Tenerife,Ath Bilbao,1,0,H,0,0,D,21,5,8,3,8,2,24,21,3,6,0,0,2.6,3.25,2.7
910,23/09/09,Valladolid,Osasuna,1,2,A,0,1,A,10,10,1,3,4,3,23,15,3,3,2,0,2.15,3.3,3.4
910,23/09/09,Villarreal,Real Madrid,0,2,A,0,1,A,10,17,4,6,4,5,23,20,2,3,1,0,5.5,3.8,1.6
910,23/09/09,Xerez,La Coruna,0,3,A,0,1,A,10,13,3,3,5,8,10,16,1,1,0,0,2.88,3.25,2.45
910,24/09/09,Sp Gijon,Zaragoza,1,1,D,1,0,H,13,13,5,5,5,8,12,19,2,2,0,0,2.25,3.4,3.1
910,26/09/09,Ath Bilbao,Sevilla,0,4,A,0,3,A,13,16,3,8,4,3,21,13,2,2,1,0,2.9,3.3,2.4
910,26/09/09,Malaga,Barcelona,0,2,A,0,1,A,3,11,0,6,3,1,16,17,3,3,1,0,11.0,5.0,1.29
910,26/09/09,Real Madrid,Tenerife,3,0,H,0,0,D,18,20,7,7,5,8,15,22,1,5,0,0,1.11,8.5,21.0
910,26/09/09,Valencia,Ath Madrid,2,2,D,2,1,H,15,15,7,3,13,5,15,10,2,1,0,0,1.91,3.4,4.0
910,27/09/09,Almeria,Santander,2,2,D,1,0,H,13,13,4,6,7,4,14,19,3,2,0,0,2.25,3.25,3.2
910,27/09/09,Espanol,Xerez,0,0,D,0,0,D,16,4,3,1,10,2,12,10,1,1,0,0,1.53,4.0,6.0
910,27/09/09,La Coruna,Villarreal,1,0,H,1,0,H,12,13,7,7,3,9,23,17,1,3,0,0,2.4,3.3,2.9
910,27/09/09,Mallorca,Valladolid,3,0,H,1,0,H,13,6,8,0,9,5,17,19,0,0,0,0,1.85,3.4,4.2
910,27/09/09,Osasuna,Sp Gijon,1,0,H,0,0,D,12,9,2,0,5,1,14,18,1,3,0,0,1.91,3.4,4.0
910,27/09/09,Zaragoza,Getafe,3,0,H,2,0,H,19,12,10,4,5,3,15,8,2,2,0,0,2.2,3.25,3.3
910,03/10/09,Ath Madrid,Zaragoza,2,1,H,1,0,H,16,14,6,4,6,12,17,14,6,3,0,0,1.57,3.8,6.0
910,03/10/09,Barcelona,Almeria,1,0,H,1,0,H,17,0,7,0,10,3,18,14,3,3,0,0,1.08,10.0,26.0
910,03/10/09,Tenerife,La Coruna,0,1,A,0,0,D,17,11,4,5,6,9,20,13,2,1,0,0,2.5,3.3,2.75
910,04/10/09,Getafe,Osasuna,2,1,H,0,0,D,14,13,7,2,5,5,16,19,2,2,0,0,2.05,3.3,3.6
910,04/10/09,Santander,Valencia,0,1,A,0,0,D,18,7,6,2,6,1,21,20,1,3,0,0,3.4,3.4,2.1
910,04/10/09,Sevilla,Real Madrid,2,1,H,1,0,H,24,17,10,3,14,6,20,9,4,3,0,0,3.75,3.5,1.95
910,04/10/09,Sp Gijon,Mallorca,4,1,H,0,1,A,19,8,8,2,3,4,9,14,2,1,0,0,2.45,3.3,2.8
910,04/10/09,Valladolid,Ath Bilbao,2,2,D,0,1,A,19,9,4,3,14,5,15,9,3,4,2,1,2.4,3.3,2.88
910,04/10/09,Villarreal,Espanol,0,0,D,0,0,D,15,5,6,0,14,1,13,23,3,3,0,1,1.73,3.6,4.75
910,04/10/09,Xerez,Malaga,1,1,D,0,0,D,6,18,3,4,4,8,14,22,3,2,0,1,2.4,3.3,2.88
910,17/10/09,La Coruna,Sevilla,1,0,H,1,0,H,9,10,2,1,3,5,10,19,0,1,0,0,3.6,3.3,2.1
910,17/10/09,Real Madrid,Valladolid,4,2,H,3,1,H,19,19,6,8,6,12,11,16,2,2,0,0,1.17,7.0,15.0
910,17/10/09,Valencia,Barcelona,0,0,D,0,0,D,13,12,4,3,5,6,15,11,4,2,0,0,4.75,3.75,1.7
910,18/10/09,Ath Bilbao,Sp Gijon,1,2,A,0,0,D,17,9,2,3,5,3,16,21,4,3,0,0,1.83,3.5,4.33
910,18/10/09,Espanol,Tenerife,2,1,H,1,1,D,15,8,7,4,5,2,11,14,2,4,0,0,1.83,3.4,4.5
910,18/10/09,Malaga,Almeria,1,2,A,0,2,A,16,18,5,7,6,3,23,18,4,3,0,0,2.1,3.2,3.3
910,18/10/09,Mallorca,Getafe,3,1,H,1,0,H,14,14,8,4,7,5,26,24,3,3,0,0,2.15,3.25,3.4
910,18/10/09,Osasuna,Ath Madrid,3,0,H,3,0,H,14,20,6,5,8,7,19,18,1,3,0,0,2.75,3.3,2.5
910,18/10/09,Xerez,Villarreal,2,1,H,1,1,D,11,13,3,6,3,4,16,14,2,3,0,1,3.8,3.3,2.0
910,18/10/09,Zaragoza,Santander,2,2,D,2,0,H,17,14,4,3,6,7,11,13,2,3,1,0,2.0,3.4,3.75
910,24/10/09,Ath Madrid,Mallorca,1,1,D,0,0,D,25,8,6,2,11,3,15,25,0,3,0,2,1.8,3.5,4.5
910,24/10/09,Sevilla,Espanol,0,0,D,0,0,D,28,8,8,1,11,0,13,19,2,5,0,1,1.44,4.33,7.0
910,24/10/09,Sp Gijon,Real Madrid,0,0,D,0,0,D,10,13,2,5,3,7,20,10,2,4,0,0,7.0,4.33,1.44
910,25/10/09,Almeria,Valencia,0,3,A,0,0,D,9,18,2,7,4,6,24,18,3,4,1,0,3.5,3.3,2.1
910,25/10/09,Barcelona,Zaragoza,6,1,H,3,0,H,17,7,13,5,6,1,9,14,0,2,0,0,1.1,9.0,21.0
910,25/10/09,Getafe,Ath Bilbao,2,0,H,0,0,D,21,9,10,4,13,2,17,15,2,2,0,2,2.0,3.5,3.75
910,25/10/09,Santander,Osasuna,1,1,D,0,0,D,12,5,4,2,6,5,21,20,1,5,0,0,2.3,3.3,3.1
910,25/10/09,Tenerife,Xerez,1,0,H,0,0,D,22,7,4,1,10,3,12,11,1,1,0,0,1.91,3.3,4.2
910,25/10/09,Valladolid,La Coruna,4,0,H,1,0,H,19,11,8,3,4,5,14,10,3,1,0,0,2.6,3.2,2.75
910,25/10/09,Villarreal,Malaga,2,1,H,1,1,D,17,9,6,2,3,6,14,10,3,3,0,0,1.62,3.75,5.5
910,31/10/09,Ath Bilbao,Ath Madrid,1,0,H,1,0,H,17,16,6,6,5,5,13,16,1,2,0,0,2.6,3.25,2.7
910,31/10/09,Osasuna,Barcelona,1,1,D,0,0,D,9,16,3,7,4,7,15,10,1,3,0,0,7.5,4.5,1.4
910,31/10/09,Real Madrid,Getafe,2,0,H,0,0,D,23,17,8,7,2,5,9,11,2,1,1,0,1.44,4.2,7.5
910,31/10/09,Xerez,Sevilla,0,2,A,0,1,A,8,16,2,7,5,9,23,18,4,3,0,0,5.5,3.75,1.62
910,01/11/09,Espanol,Valladolid,1,1,D,0,0,D,10,15,4,1,9,1,18,15,4,4,0,0,1.91,3.5,4.0
910,01/11/09,La Coruna,Sp Gijon,1,1,D,1,0,H,14,13,4,5,10,3,14,10,2,3,0,0,1.8,3.5,4.5
910,01/11/09,Malaga,Valencia,0,1,A,0,0,D,16,20,5,6,5,9,12,18,3,2,0,0,3.8,3.6,1.91
910,01/11/09,Mallorca,Santander,1,0,H,1,0,H,17,10,6,3,4,1,17,19,1,1,0,0,1.83,3.5,4.33
910,01/11/09,Villarreal,Tenerife,5,0,H,1,0,H,11,13,5,2,4,4,19,19,1,0,0,0,1.73,3.5,5.0
910,01/11/09,Zaragoza,Almeria,2,1,H,2,1,H,21,12,6,4,8,1,26,29,5,5,0,0,2.0,3.4,3.75
910,07/11/09,Ath Madrid,Real Madrid,2,3,A,0,2,A,18,15,8,6,7,4,16,18,3,4,0,1,3.75,3.5,1.95
910,07/11/09,Barcelona,Mallorca,4,2,H,3,1,H,18,10,10,5,2,4,18,22,1,2,0,0,1.17,7.0,15.0
910,07/11/09,Getafe,La Coruna,0,2,A,0,1,A,22,8,3,3,14,3,18,12,4,1,0,2,2.1,3.3,3.5
910,07/11/09,Tenerife,Malaga,2,2,D,2,1,H,10,17,4,7,4,4,21,13,4,5,0,0,2.0,3.4,3.75
910,08/11/09,Almeria,Osasuna,2,0,H,1,0,H,10,10,3,1,11,4,18,17,2,2,0,0,2.5,3.25,2.8
910,08/11/09,Santander,Ath Bilbao,0,2,A,0,1,A,11,10,5,5,7,6,23,18,4,2,0,0,2.25,3.3,3.2
910,08/11/09,Sevilla,Villarreal,3,2,H,1,1,D,15,5,6,3,11,6,17,16,2,2,0,0,1.67,3.7,5.0
910,08/11/09,Sp Gijon,Espanol,1,0,H,1,0,H,14,11,3,2,5,5,15,17,3,3,0,0,2.25,3.3,3.2
910,08/11/09,Valencia,Zaragoza,3,1,H,3,0,H,10,13,7,4,6,6,17,17,2,5,0,0,1.5,4.0,6.5
910,08/11/09,Valladolid,Xerez,0,0,D,0,0,D,13,4,3,2,12,3,8,16,0,3,0,1,1.65,3.7,5.25
910,21/11/09,Ath Bilbao,Barcelona,1,1,D,0,0,D,8,13,1,3,5,7,17,15,1,1,0,0,6.5,4.0,1.53
910,21/11/09,La Coruna,Ath Madrid,2,1,H,1,1,D,22,14,11,5,9,3,13,25,3,3,0,1,2.5,3.3,2.75
910,21/11/09,Real Madrid,Santander,1,0,H,1,0,H,20,8,9,0,7,0,11,20,2,3,0,0,1.22,6.0,12.0
910,21/11/09,Tenerife,Sevilla,1,2,A,0,1,A,11,11,1,3,6,4,9,15,4,3,0,0,5.0,3.5,1.73
910,22/11/09,Espanol,Getafe,0,2,A,0,0,D,14,11,3,4,7,3,13,15,2,4,0,0,2.1,3.3,3.5
910,22/11/09,Malaga,Zaragoza,1,1,D,0,0,D,15,7,4,1,6,4,22,22,5,3,1,1,2.3,3.4,3.0
910,22/11/09,Mallorca,Almeria,3,1,H,0,0,D,11,20,5,10,9,10,13,16,4,3,0,0,1.73,3.6,4.75
910,22/11/09,Osasuna,Valencia,1,3,A,0,2,A,8,15,2,3,4,5,18,19,3,2,2,0,3.25,3.3,2.2
910,22/11/09,Villarreal,Valladolid,3,1,H,1,0,H,13,13,6,5,7,6,8,20,1,2,0,0,1.62,3.75,5.5
910,22/11/09,Xerez,Sp Gijon,0,0,D,0,0,D,10,5,3,2,12,1,10,11,2,2,0,0,2.8,3.25,2.5
910,28/11/09,Sevilla,Malaga,2,2,D,0,2,A,13,9,6,4,5,4,20,31,4,4,0,1,1.25,5.5,12.0
910,28/11/09,Sp Gijon,Villarreal,1,0,H,0,0,D,12,6,5,2,8,0,17,13,1,4,0,1,2.75,3.3,2.5
910,28/11/09,Valencia,Mallorca,1,1,D,0,0,D,17,9,6,2,11,2,11,15,4,4,0,0,1.53,4.0,6.0
910,29/11/09,Almeria,Ath Bilbao,1,4,A,0,2,A,13,17,5,7,6,3,28,13,3,4,0,0,2.2,3.3,3.25
